"id","period_raw","period_date","province_name","projection_value","projection_type","data_source","loaded_at"
5776,"ene-36","2036-01-01","Galapagos",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5777,"ene-36","2036-01-01","Napo",259,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5778,"ene-36","2036-01-01","Carchi",201,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5779,"ene-36","2036-01-01","Zamora Chinchipe",148,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5780,"ene-36","2036-01-01","Orellana",1033,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5781,"ene-36","2036-01-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5782,"ene-36","2036-01-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5783,"ene-36","2036-01-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5784,"ene-36","2036-01-01","Santa Elena",487,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5785,"feb-36","2036-02-01","Pichincha",155878,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5786,"feb-36","2036-02-01","Guayas",125490,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5787,"feb-36","2036-02-01","Azuay",24965,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5788,"feb-36","2036-02-01","Tungurahua",21723,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5789,"feb-36","2036-02-01","Imbabura",13942,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5790,"feb-36","2036-02-01","Manabi",13564,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5791,"feb-36","2036-02-01","Chimborazo",6624,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5792,"feb-36","2036-02-01","Loja",7805,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5793,"feb-36","2036-02-01","El Oro",6778,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5794,"feb-36","2036-02-01","Santo Domingo",6302,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5795,"feb-36","2036-02-01","Canar",955,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5796,"feb-36","2036-02-01","Los Rios",2950,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5797,"feb-36","2036-02-01","Cotopaxi",2791,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5798,"feb-36","2036-02-01","Pastaza",1158,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5799,"feb-36","2036-02-01","Esmeraldas",2534,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5800,"feb-36","2036-02-01","Galapagos",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5801,"feb-36","2036-02-01","Napo",260,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5802,"feb-36","2036-02-01","Carchi",205,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5803,"feb-36","2036-02-01","Zamora Chinchipe",151,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5804,"feb-36","2036-02-01","Orellana",1041,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5805,"feb-36","2036-02-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5806,"feb-36","2036-02-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5807,"feb-36","2036-02-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5808,"feb-36","2036-02-01","Santa Elena",487,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5809,"mar-36","2036-03-01","Pichincha",158362,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5810,"mar-36","2036-03-01","Guayas",125490,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5811,"mar-36","2036-03-01","Azuay",25070,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5812,"mar-36","2036-03-01","Tungurahua",21723,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5813,"mar-36","2036-03-01","Imbabura",13942,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5814,"mar-36","2036-03-01","Manabi",13992,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5815,"mar-36","2036-03-01","Chimborazo",6760,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5816,"mar-36","2036-03-01","Loja",7854,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5817,"mar-36","2036-03-01","El Oro",6938,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5818,"mar-36","2036-03-01","Santo Domingo",6483,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5819,"mar-36","2036-03-01","Canar",968,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5820,"mar-36","2036-03-01","Los Rios",2970,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5821,"mar-36","2036-03-01","Cotopaxi",2826,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5822,"mar-36","2036-03-01","Pastaza",1178,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5823,"mar-36","2036-03-01","Esmeraldas",2613,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5824,"mar-36","2036-03-01","Galapagos",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5825,"mar-36","2036-03-01","Napo",268,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5826,"mar-36","2036-03-01","Carchi",211,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5827,"mar-36","2036-03-01","Zamora Chinchipe",156,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5828,"mar-36","2036-03-01","Orellana",1052,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5829,"mar-36","2036-03-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5830,"mar-36","2036-03-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5831,"mar-36","2036-03-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5832,"mar-36","2036-03-01","Santa Elena",487,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5833,"abr-36","2036-04-01","Pichincha",160033,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5834,"abr-36","2036-04-01","Guayas",126725,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5835,"abr-36","2036-04-01","Azuay",25371,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5836,"abr-36","2036-04-01","Tungurahua",21831,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5837,"abr-36","2036-04-01","Imbabura",13942,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5838,"abr-36","2036-04-01","Manabi",14160,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5839,"abr-36","2036-04-01","Chimborazo",6822,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5840,"abr-36","2036-04-01","Loja",7918,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5841,"abr-36","2036-04-01","El Oro",6999,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5842,"abr-36","2036-04-01","Santo Domingo",6555,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5843,"abr-36","2036-04-01","Canar",980,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5844,"abr-36","2036-04-01","Los Rios",3020,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5845,"abr-36","2036-04-01","Cotopaxi",2843,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5846,"abr-36","2036-04-01","Pastaza",1188,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5847,"abr-36","2036-04-01","Esmeraldas",2656,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5848,"abr-36","2036-04-01","Galapagos",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5849,"abr-36","2036-04-01","Napo",269,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5850,"abr-36","2036-04-01","Carchi",213,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5851,"abr-36","2036-04-01","Zamora Chinchipe",159,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5852,"abr-36","2036-04-01","Orellana",1067,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5853,"abr-36","2036-04-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5854,"abr-36","2036-04-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5855,"abr-36","2036-04-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5856,"abr-36","2036-04-01","Santa Elena",490,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5857,"may-36","2036-05-01","Pichincha",161204,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5858,"may-36","2036-05-01","Guayas",126725,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5859,"may-36","2036-05-01","Azuay",25371,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5860,"may-36","2036-05-01","Tungurahua",23869,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5861,"may-36","2036-05-01","Imbabura",14027,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5862,"may-36","2036-05-01","Manabi",14274,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5863,"may-36","2036-05-01","Chimborazo",6855,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5864,"may-36","2036-05-01","Loja",7952,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5865,"may-36","2036-05-01","El Oro",7058,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5866,"may-36","2036-05-01","Santo Domingo",6600,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5867,"may-36","2036-05-01","Canar",982,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5868,"may-36","2036-05-01","Los Rios",3043,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5869,"may-36","2036-05-01","Cotopaxi",2845,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5870,"may-36","2036-05-01","Pastaza",1195,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5871,"may-36","2036-05-01","Esmeraldas",2697,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5872,"may-36","2036-05-01","Galapagos",28,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5873,"may-36","2036-05-01","Napo",270,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5874,"may-36","2036-05-01","Carchi",216,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5875,"may-36","2036-05-01","Zamora Chinchipe",160,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5876,"may-36","2036-05-01","Orellana",1070,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5877,"may-36","2036-05-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5878,"may-36","2036-05-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5879,"may-36","2036-05-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5880,"may-36","2036-05-01","Santa Elena",501,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5881,"jun-36","2036-06-01","Pichincha",162347,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5882,"jun-36","2036-06-01","Guayas",128221,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5883,"jun-36","2036-06-01","Azuay",25538,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5884,"jun-36","2036-06-01","Tungurahua",23986,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5885,"jun-36","2036-06-01","Imbabura",14324,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5886,"jun-36","2036-06-01","Manabi",14379,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5887,"jun-36","2036-06-01","Chimborazo",6904,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5888,"jun-36","2036-06-01","Loja",8019,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5889,"jun-36","2036-06-01","El Oro",7116,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5890,"jun-36","2036-06-01","Santo Domingo",6652,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5891,"jun-36","2036-06-01","Canar",1018,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5892,"jun-36","2036-06-01","Los Rios",3078,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5893,"jun-36","2036-06-01","Cotopaxi",2861,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5894,"jun-36","2036-06-01","Pastaza",1199,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5895,"jun-36","2036-06-01","Esmeraldas",2724,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5896,"jun-36","2036-06-01","Galapagos",31,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5897,"jun-36","2036-06-01","Napo",270,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5898,"jun-36","2036-06-01","Carchi",216,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5899,"jun-36","2036-06-01","Zamora Chinchipe",162,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5900,"jun-36","2036-06-01","Orellana",1079,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5901,"jun-36","2036-06-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5902,"jun-36","2036-06-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5903,"jun-36","2036-06-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5904,"jun-36","2036-06-01","Santa Elena",512,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5905,"jul-36","2036-07-01","Pichincha",163379,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5906,"jul-36","2036-07-01","Guayas",129508,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5907,"jul-36","2036-07-01","Azuay",25792,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5908,"jul-36","2036-07-01","Tungurahua",24148,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5909,"jul-36","2036-07-01","Imbabura",14537,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5910,"jul-36","2036-07-01","Manabi",14506,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5911,"jul-36","2036-07-01","Chimborazo",6979,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5912,"jul-36","2036-07-01","Loja",8085,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5913,"jul-36","2036-07-01","El Oro",7173,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5914,"jul-36","2036-07-01","Santo Domingo",6703,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5915,"jul-36","2036-07-01","Canar",1030,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5916,"jul-36","2036-07-01","Los Rios",3143,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5917,"jul-36","2036-07-01","Cotopaxi",2878,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5918,"jul-36","2036-07-01","Pastaza",1209,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5919,"jul-36","2036-07-01","Esmeraldas",2751,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5920,"jul-36","2036-07-01","Galapagos",31,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5921,"jul-36","2036-07-01","Napo",270,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5922,"jul-36","2036-07-01","Carchi",220,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5923,"jul-36","2036-07-01","Zamora Chinchipe",165,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5924,"jul-36","2036-07-01","Orellana",1082,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5925,"jul-36","2036-07-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5926,"jul-36","2036-07-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5927,"jul-36","2036-07-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5928,"jul-36","2036-07-01","Santa Elena",525,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5929,"ago-36","2036-08-01","Pichincha",164080,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5930,"ago-36","2036-08-01","Guayas",131089,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5931,"ago-36","2036-08-01","Azuay",26140,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5932,"ago-36","2036-08-01","Tungurahua",24269,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5933,"ago-36","2036-08-01","Imbabura",14586,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5934,"ago-36","2036-08-01","Manabi",14693,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5935,"ago-36","2036-08-01","Chimborazo",7057,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5936,"ago-36","2036-08-01","Loja",8183,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5937,"ago-36","2036-08-01","El Oro",7262,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5938,"ago-36","2036-08-01","Santo Domingo",6790,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5939,"ago-36","2036-08-01","Canar",1046,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5940,"ago-36","2036-08-01","Los Rios",3181,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5941,"ago-36","2036-08-01","Cotopaxi",2894,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5942,"ago-36","2036-08-01","Pastaza",1227,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5943,"ago-36","2036-08-01","Esmeraldas",2792,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5944,"ago-36","2036-08-01","Galapagos",32,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5945,"ago-36","2036-08-01","Napo",271,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5946,"ago-36","2036-08-01","Carchi",222,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5947,"ago-36","2036-08-01","Zamora Chinchipe",169,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5948,"ago-36","2036-08-01","Orellana",1085,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5949,"ago-36","2036-08-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5950,"ago-36","2036-08-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5951,"ago-36","2036-08-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5952,"ago-36","2036-08-01","Santa Elena",538,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5953,"sept-36","2036-09-01","Pichincha",165987,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5954,"sept-36","2036-09-01","Guayas",131926,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5955,"sept-36","2036-09-01","Azuay",26328,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5956,"sept-36","2036-09-01","Tungurahua",24269,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5957,"sept-36","2036-09-01","Imbabura",14586,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5958,"sept-36","2036-09-01","Manabi",14774,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5959,"sept-36","2036-09-01","Chimborazo",7126,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5960,"sept-36","2036-09-01","Loja",8246,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5961,"sept-36","2036-09-01","El Oro",7324,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5962,"sept-36","2036-09-01","Santo Domingo",6846,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5963,"sept-36","2036-09-01","Canar",1053,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5964,"sept-36","2036-09-01","Los Rios",3200,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5965,"sept-36","2036-09-01","Cotopaxi",2914,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5966,"sept-36","2036-09-01","Pastaza",1235,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5967,"sept-36","2036-09-01","Esmeraldas",2825,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5968,"sept-36","2036-09-01","Galapagos",32,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5969,"sept-36","2036-09-01","Napo",271,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5970,"sept-36","2036-09-01","Carchi",223,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5971,"sept-36","2036-09-01","Zamora Chinchipe",172,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5972,"sept-36","2036-09-01","Orellana",1112,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5973,"sept-36","2036-09-01","Sucumbios",1161,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5974,"sept-36","2036-09-01","Bolivar",448,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5975,"sept-36","2036-09-01","Morona Santiago",450,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5976,"sept-36","2036-09-01","Santa Elena",548,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5977,"oct-36","2036-10-01","Pichincha",166976,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5978,"oct-36","2036-10-01","Guayas",133307,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5979,"oct-36","2036-10-01","Azuay",26807,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5980,"oct-36","2036-10-01","Tungurahua",24269,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5981,"oct-36","2036-10-01","Imbabura",14586,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5982,"oct-36","2036-10-01","Manabi",14855,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5983,"oct-36","2036-10-01","Chimborazo",7175,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5984,"oct-36","2036-10-01","Loja",8294,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5985,"oct-36","2036-10-01","El Oro",7359,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5986,"oct-36","2036-10-01","Santo Domingo",6888,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
5987,"oct-36","2036-10-01","Canar",1062,"Conservative","bdd.xlsx","2025-05-26 22:57:47.02756-05"
